STATE,DATE ,TYPE ,TESTED,RECOVERED,VACCINATED 2,VACCINATED 1,CONFIRMED,DECEASED
TN,08-01-2021,delta,64231,897,0,0,790,8
TN,09-01-2021,total,14760619,806018,0,0,825537,12215
TN,09-01-2021,delta,65513,882,0,0,761,7
TN,09-01-2021,delta7,439573,6591,0,0,5692,69
TN,10-01-2021,total,14824699,806875,0,0,826261,12222
TN,10-01-2021,delta7,442576,6446,0,0,5549,66
TN,10-01-2021,delta,64080,857,0,0,724,7
TN,11-01-2021,delta7,442388,6330,0,0,5393,62
TN,11-01-2021,total,14885013,807744,0,0,826943,12228
TN,11-01-2021,delta,60314,869,0,0,682,6
TN,12-01-2021,total,14945576,808571,0,0,827614,12236
TN,12-01-2021,delta7,442647,6186,0,0,5244,59
TN,12-01-2021,delta,60563,827,0,0,671,8
TN,13-01-2021,delta,62683,821,0,0,673,6
TN,13-01-2021,total,15008259,809392,0,0,828287,12242
TN,13-01-2021,delta7,441748,6064,0,0,5106,54
TN,14-01-2021,total,15068940,810218,0,0,828952,12246
TN,14-01-2021,delta7,438065,5979,0,0,4966,46
TN,14-01-2021,delta,60681,826,0,0,665,4
TN,15-01-2021,total,15124787,811023,0,0,829573,12251
TN,15-01-2021,delta,55847,805,0,0,621,5
TN,15-01-2021,delta7,429681,5887,0,0,4797,43
TN,16-01-2021,total,15177094,811798,0,2945,830183,12257
TN,16-01-2021,delta7,416475,5780,0,2945,4646,42
TN,16-01-2021,delta,52307,775,0,2945,610,6
TN,17-01-2021,total,15229307,812568,0,2945,830772,12264
TN,17-01-2021,delta,52213,770,0,0,589,7
TN,17-01-2021,delta7,404608,5693,0,2945,4511,42
TN,18-01-2021,delta,50501,758,0,13517,551,8
TN,18-01-2021,total,15279808,813326,0,16462,831323,12272
TN,18-01-2021,delta7,394795,5582,0,16462,4380,44
TN,19-01-2021,delta7,385693,5527,0,25251,4252,45
TN,19-01-2021,total,15331269,814098,0,25251,831866,12281
TN,19-01-2021,delta,51461,772,0,8789,543,9
TN,20-01-2021,total,15391518,814811,0,33670,832415,12290
TN,20-01-2021,delta7,383259,5419,0,33670,4128,48
TN,20-01-2021,delta,60249,713,0,8419,549,9
TN,21-01-2021,total,15452541,815516,0,42947,833011,12299
TN,21-01-2021,delta,61023,705,0,9277,596,9
TN,21-01-2021,delta7,383601,5298,0,42947,4059,53
TN,22-01-2021,total,15514693,816205,0,51651,833585,12307
TN,22-01-2021,delta7,389906,5182,0,51651,4012,56
TN,22-01-2021,delta,62152,689,0,8704,574,8
TN,23-01-2021,total,15577766,816878,0,59226,834171,12309
TN,23-01-2021,delta7,400672,5080,0,56281,3988,52
TN,23-01-2021,delta,63073,673,0,7575,586,2
TN,24-01-2021,total,15640385,817520,0,61720,834740,12316
TN,24-01-2021,delta,62619,642,0,2494,569,7
TN,24-01-2021,delta7,411078,4952,0,58775,3968,52
TN,25-01-2021,delta7,416496,4821,0,52565,3957,48
TN,25-01-2021,delta,55919,627,0,7307,540,4
TN,25-01-2021,total,15696304,818147,0,69027,835280,12320
TN,26-01-2021,delta7,420850,4644,0,48702,3937,44
TN,26-01-2021,total,15752119,818742,0,73953,835803,12325
TN,26-01-2021,delta,55815,595,0,4926,523,5
TN,27-01-2021,total,15808217,819306,0,82039,836315,12333
TN,27-01-2021,delta7,416699,4495,0,48369,3900,43
TN,27-01-2021,delta,56098,564,0,8086,512,8
TN,28-01-2021,total,15860674,819850,0,88467,836818,12339
TN,28-01-2021,delta7,408133,4334,0,45520,3807,40
TN,28-01-2021,delta,52457,544,0,6428,503,6
TN,29-01-2021,total,15913194,820381,0,97126,837327,12345
TN,29-01-2021,delta7,398501,4176,0,45475,3742,38
TN,29-01-2021,delta,52520,531,0,8659,509,6
TN,30-01-2021,delta,52725,526,0,8695,505,5
TN,30-01-2021,total,15965919,820907,0,105821,837832,12350
TN,30-01-2021,delta7,388153,4029,0,46595,3661,41
TN,31-01-2021,delta7,379577,3910,0,44101,3600,40
TN,31-01-2021,delta,54043,523,0,0,508,6
TN,31-01-2021,total,16019962,821430,0,105821,838340,12356
TN,01-02-2021,delta,51664,517,0,6866,502,7
TN,01-02-2021,total,16071626,821947,0,112687,838842,12363
TN,01-02-2021,delta7,375322,3800,0,43660,3562,43
TN,02-02-2021,total,16123270,822468,0,120745,839352,12367
TN,02-02-2021,delta,51644,521,0,8058,510,4
TN,02-02-2021,delta7,371151,3726,0,46792,3549,42
TN,03-02-2021,total,16176919,823001,0,133434,839866,12371
TN,03-02-2021,delta,53649,533,0,12689,514,4
TN,03-02-2021,delta7,368702,3695,0,51395,3551,38
TN,04-02-2021,delta7,368127,3668,0,57461,3542,36
TN,04-02-2021,total,16228801,823518,0,145928,840360,12375
TN,04-02-2021,delta,51882,517,0,12494,494,4
TN,05-02-2021,total,16281457,824024,0,157324,840849,12379
TN,05-02-2021,delta7,368263,3643,0,60198,3522,34
TN,05-02-2021,delta,52656,506,0,11396,489,4
TN,06-02-2021,delta,53256,503,0,9084,477,3
TN,06-02-2021,total,16334713,824527,0,166408,841326,12382
TN,06-02-2021,delta7,368794,3620,0,60587,3494,32
TN,07-02-2021,delta7,368281,3595,0,60587,3457,27
TN,07-02-2021,delta,53530,498,0,0,471,1
TN,07-02-2021,total,16388243,825025,0,166408,841797,12383
TN,08-02-2021,total,16439856,825520,0,175027,842261,12387
TN,08-02-2021,delta,51613,495,0,8619,464,4
TN,08-02-2021,delta7,368230,3573,0,62340,3419,24
TN,09-02-2021,total,16491030,826011,0,185577,842730,12391
TN,09-02-2021,delta,51174,491,0,10550,469,4
TN,09-02-2021,delta7,367760,3543,0,64832,3378,24
TN,10-02-2021,total,16544106,826504,0,197392,843209,12396
TN,10-02-2021,delta7,367187,3503,0,63958,3343,25
TN,10-02-2021,delta,53076,493,0,11815,479,5
TN,11-02-2021,total,16599861,826994,0,211762,843690,12402
TN,11-02-2021,delta7,371060,3476,0,65834,3330,27
TN,11-02-2021,delta,55755,490,0,14370,481,6
TN,12-02-2021,total,16655151,827480,0,227542,844173,12408
TN,12-02-2021,delta7,373694,3456,0,70218,3324,29
TN,12-02-2021,delta,55290,486,0,15780,483,6
TN,13-02-2021,total,16709185,827962,1154,246420,844650,12413
TN,13-02-2021,delta7,374472,3435,1154,80012,3324,31
TN,13-02-2021,delta,54034,482,1154,18878,477,5
TN,14-02-2021,delta7,374425,3416,1154,80012,3323,36
TN,14-02-2021,delta,53483,479,0,0,470,6
TN,14-02-2021,total,16762668,828441,1154,246420,845120,12419
TN,15-02-2021,total,16813020,828918,4936,264283,845575,12425
TN,15-02-2021,delta7,373164,3398,4936,89256,3314,38
TN,15-02-2021,delta,50352,477,3782,17863,455,6
TN,16-02-2021,total,16863820,829388,9356,280892,846026,12432
TN,16-02-2021,delta7,372790,3377,9356,95315,3296,41
TN,16-02-2021,delta,50800,470,4420,16609,451,7
TN,17-02-2021,total,16916170,829850,14039,295338,846480,12438
TN,17-02-2021,delta7,372064,3346,14039,97946,3271,42
TN,17-02-2021,delta,52350,462,4683,14446,454,6
TN,18-02-2021,delta7,367410,3326,20125,97930,3247,42
TN,18-02-2021,total,16967271,830320,20125,309692,846937,12444
TN,18-02-2021,delta,51101,470,6086,14354,457,6
TN,19-02-2021,total,17019551,830787,25746,324537,847385,12451
TN,19-02-2021,delta,52280,467,5621,14845,448,7
TN,19-02-2021,delta7,364400,3307,25746,96995,3212,43
TN,20-02-2021,delta,51046,459,5414,15149,438,6
TN,20-02-2021,total,17070597,831246,31160,339686,847823,12457
TN,20-02-2021,delta7,361412,3284,30006,93266,3173,44
TN,21-02-2021,total,17120745,831706,31160,339686,848275,12460
TN,21-02-2021,delta,50148,460,0,0,452,3
TN,21-02-2021,delta7,358077,3265,30006,93266,3155,41
TN,22-02-2021,total,17170947,832167,36073,349527,848724,12466
TN,22-02-2021,delta,50202,461,4913,9841,449,6
TN,22-02-2021,delta7,357927,3249,31137,85244,3149,41
TN,23-02-2021,total,17222248,832620,41337,359063,849166,12472
TN,23-02-2021,delta,51301,453,5264,9536,442,6
TN,23-02-2021,delta7,358428,3232,31981,78171,3140,40
TN,24-02-2021,total,17272643,833089,46149,368678,849629,12478
TN,24-02-2021,delta7,356473,3239,32110,73340,3149,40
TN,24-02-2021,delta,50395,469,4812,9615,463,6
TN,25-02-2021,delta7,356112,3240,30719,68719,3159,39
TN,25-02-2021,total,17323383,833560,50844,378411,850096,12483
TN,25-02-2021,delta,50740,471,4695,9733,467,5
TN,26-02-2021,delta,52746,483,5588,10485,481,5
TN,26-02-2021,total,17376129,834043,56432,388896,850577,12488
TN,26-02-2021,delta7,356578,3256,30686,64359,3192,37
TN,27-02-2021,delta7,358160,3288,25272,49210,3240,36
TN,27-02-2021,delta,52628,491,0,0,486,5
TN,27-02-2021,total,17428757,834534,56432,388896,851063,12493
TN,28-02-2021,delta,50815,490,0,0,479,3
TN,28-02-2021,total,17479572,835024,56432,388896,851542,12496
TN,28-02-2021,delta7,358827,3318,25272,49210,3267,36
TN,01-03-2021,total,17529663,835506,66379,414032,852016,12501
TN,01-03-2021,delta7,358716,3339,30306,64505,3292,35
TN,01-03-2021,delta,50091,482,9947,25136,474,5
TN,02-03-2021,delta7,357624,3359,30066,91588,3312,30
TN,02-03-2021,total,17579872,835979,71403,450651,852478,12502
TN,02-03-2021,delta,50209,473,5024,36619,462,1
TN,03-03-2021,delta,50783,494,6627,59710,489,2
TN,03-03-2021,delta7,358012,3384,31881,141683,3338,26
TN,03-03-2021,total,17630655,836473,78030,510361,852967,12504
TN,04-03-2021,delta,50706,490,6034,74992,482,4
TN,04-03-2021,delta7,357978,3403,33220,206942,3353,25
TN,04-03-2021,total,17681361,836963,84064,585353,853449,12508
TN,05-03-2021,delta7,360095,3482,34630,281667,3415,25
TN,05-03-2021,delta,54863,562,6998,85210,543,5
TN,05-03-2021,total,17736224,837525,91062,670563,853992,12513
TN,06-03-2021,total,17791275,838085,97917,749180,854554,12517
TN,06-03-2021,delta7,362518,3551,41485,360284,3491,24
TN,06-03-2021,delta,55051,560,6855,78617,562,4
TN,07-03-2021,total,17846391,838606,97917,749180,855121,12518
TN,07-03-2021,delta,55116,521,0,0,567,1
TN,07-03-2021,delta7,366819,3582,41485,360284,3579,22
TN,08-03-2021,total,17900716,839138,104581,852767,855677,12521
TN,08-03-2021,delta7,371053,3632,38202,438735,3661,20
TN,08-03-2021,delta,54325,532,6664,103587,556,3
TN,09-03-2021,total,17955850,839648,111897,925927,856246,12525
TN,09-03-2021,delta,55134,510,7316,73160,569,4
TN,09-03-2021,delta7,375978,3669,40494,475276,3768,23
TN,10-03-2021,total,18020932,840180,119105,1005619,856917,12530
TN,10-03-2021,delta7,390277,3707,41075,495258,3950,26
TN,10-03-2021,delta,65082,532,7208,79692,671,5
TN,11-03-2021,delta7,405516,3760,42259,493509,4153,27
TN,11-03-2021,delta,65945,543,7218,73243,685,5
TN,11-03-2021,total,18086877,840723,126323,1078862,857602,12535
TN,12-03-2021,delta,65109,527,9196,83870,670,4
TN,12-03-2021,delta7,415762,3725,44457,492169,4280,26
TN,12-03-2021,total,18151986,841250,135519,1162732,858272,12539
TN,13-03-2021,delta,65295,512,8404,77529,695,4
TN,13-03-2021,delta7,426006,3677,46006,491081,4413,26
TN,13-03-2021,total,18217281,841762,143923,1240261,858967,12543
TN,14-03-2021,delta7,438159,3703,46006,491081,4605,29
TN,14-03-2021,total,18284550,842309,143923,1240261,859726,12547
TN,14-03-2021,delta,67269,547,0,0,759,4
TN,15-03-2021,total,18349379,842862,152565,1347180,860562,12551
TN,15-03-2021,delta,64829,553,8642,106919,836,4
TN,15-03-2021,delta7,448663,3724,47984,494413,4885,30
TN,16-03-2021,delta,64193,561,10834,96352,867,5
TN,16-03-2021,total,18413572,843423,163399,1443532,861429,12556
TN,16-03-2021,delta7,457722,3775,51502,517605,5183,31
TN,17-03-2021,delta7,464528,3819,54438,539151,5457,34
TN,17-03-2021,delta,71888,576,10144,101238,945,8
TN,17-03-2021,total,18485460,843999,173543,1544770,862374,12564
TN,18-03-2021,total,18557485,844568,184205,1655864,863363,12573
TN,18-03-2021,delta,72025,569,10662,111094,989,9
TN,18-03-2021,delta7,470608,3845,57882,577002,5761,38
TN,19-03-2021,total,18630686,845178,196301,1768349,864450,12582
TN,19-03-2021,delta,73201,610,12096,112485,1087,9
TN,19-03-2021,delta7,478700,3928,60782,605617,6178,43
TN,20-03-2021,total,18705851,845812,207782,1878339,865693,12590
TN,20-03-2021,delta7,488570,4050,63859,638078,6726,47
TN,20-03-2021,delta,75165,634,11481,109990,1243,8
TN,21-03-2021,total,18781109,846480,207782,1878339,866982,12599
TN,21-03-2021,delta7,496559,4171,63859,638078,7256,52
TN,21-03-2021,delta,75258,668,0,0,1289,9
TN,22-03-2021,delta,73247,659,11713,140921,1385,10
TN,22-03-2021,total,18854356,847139,219495,2019260,868367,12609
TN,22-03-2021,delta7,504977,4277,66930,672080,7805,58
TN,23-03-2021,delta7,516912,4618,65089,671892,8375,62
TN,23-03-2021,delta,76128,902,8993,96164,1437,9
TN,23-03-2021,total,18930484,848041,228488,2115424,869804,12618
TN,24-03-2021,delta7,525658,5065,61175,658765,9066,66
TN,24-03-2021,total,19011118,849064,234718,2203535,871440,12630
TN,24-03-2021,delta,80634,1023,6230,88111,1636,12
TN,25-03-2021,total,19092221,850091,240102,2297100,873219,12641
TN,25-03-2021,delta7,534736,5523,55897,641236,9856,68
TN,25-03-2021,delta,81103,1027,5384,93565,1779,11
TN,26-03-2021,total,19177274,851222,246944,2398870,875190,12650
TN,26-03-2021,delta,85053,1131,6842,101770,1971,9
TN,26-03-2021,delta7,546588,6044,50643,630521,10740,68
TN,27-03-2021,delta,85173,1241,6401,99413,2089,9
TN,27-03-2021,delta7,556596,6651,45563,619944,11586,69
TN,27-03-2021,total,19262447,852463,253345,2498283,877279,12659
TN,28-03-2021,delta7,566688,7253,45563,619944,12491,71
TN,28-03-2021,delta,85350,1270,0,0,2194,11
TN,28-03-2021,total,19347797,853733,253345,2498283,879473,12670
TN,29-03-2021,delta,80704,1352,6742,113143,2279,14
TN,29-03-2021,total,19428501,855085,260087,2611426,881752,12684
TN,29-03-2021,delta7,574145,7946,40592,592166,13385,75
TN,30-03-2021,total,19511655,856548,268310,2684001,884094,12700
TN,30-03-2021,delta,83154,1463,8223,72575,2342,16
TN,30-03-2021,delta7,581171,8507,39822,568577,14290,82
TN,31-03-2021,total,19595368,858075,273796,2757835,886673,12719
TN,31-03-2021,delta,83713,1527,5486,73834,2579,19
TN,31-03-2021,delta7,584250,9011,39078,554300,15233,89
TN,01-04-2021,total,19681244,859709,279179,2835444,889490,12738
TN,01-04-2021,delta,85876,1634,5383,77609,2817,19
TN,01-04-2021,delta7,589023,9618,39077,538344,16271,97
TN,02-04-2021,delta7,590036,10202,25344,430320,17590,100
TN,02-04-2021,total,19767310,861424,272288,2829190,892780,12750
TN,02-04-2021,delta,86066,1715,-6891,-6254,3290,12
TN,03-04-2021,delta,82078,1834,7614,42586,3446,14
TN,03-04-2021,total,19849388,863258,279902,2871776,896226,12764
TN,03-04-2021,delta7,586941,10795,26557,373493,18947,105
TN,04-04-2021,delta7,584382,11338,32044,402925,20334,108
TN,04-04-2021,delta,82791,1813,5487,29432,3581,14
TN,04-04-2021,total,19932179,865071,285389,2901208,899807,12778
TN,05-04-2021,total,20012235,866913,298198,2907580,903479,12789
TN,05-04-2021,delta,80056,1842,12809,6372,3672,11
TN,05-04-2021,delta7,583734,11828,38111,296154,21727,105
TN,06-04-2021,total,20093091,868722,304106,2935315,907124,12804
TN,06-04-2021,delta,80856,1809,5908,27735,3645,15
TN,06-04-2021,delta7,581436,12174,35796,251314,23030,104
TN,07-04-2021,total,20173626,870546,315243,2976866,911110,12821
TN,07-04-2021,delta,80535,1824,11137,41551,3986,17
TN,07-04-2021,delta7,578258,12471,41447,219031,24437,102
TN,08-04-2021,total,20258907,872415,339932,3062266,915386,12840
TN,08-04-2021,delta7,577663,12706,60753,226822,25896,102
TN,08-04-2021,delta,85281,1869,24689,85400,4276,19
TN,09-04-2021,delta7,579732,12881,93497,338894,28047,113
TN,09-04-2021,total,20347042,874305,365785,3168084,920827,12863
TN,09-04-2021,delta,88135,1890,25853,105818,5441,23
TN,10-04-2021,delta7,582200,12999,111321,403550,30590,122
TN,10-04-2021,total,20431588,876257,391223,3275326,926816,12886
TN,10-04-2021,delta,84546,1952,25438,107242,5989,23
TN,11-04-2021,delta,88538,2314,7443,41301,6618,22
TN,11-04-2021,delta7,587947,13500,113277,415419,33627,130
TN,11-04-2021,total,20520126,878571,398666,3316627,933434,12908
TN,12-04-2021,delta7,590873,13997,132931,543069,36666,138
TN,12-04-2021,total,20603108,880910,431129,3450649,940145,12927
TN,12-04-2021,delta,82982,2339,32463,134022,6711,19
TN,13-04-2021,total,20686440,884199,453618,3567442,947129,12945
TN,13-04-2021,delta7,593349,15477,149512,632127,40005,141
TN,13-04-2021,delta,83332,3289,22489,116793,6984,18
TN,14-04-2021,total,20784108,887663,469197,3641255,954948,12970
TN,14-04-2021,delta,97668,3464,15579,73813,7819,25
TN,14-04-2021,delta7,610482,17117,153954,664389,43838,149
TN,15-04-2021,total,20879495,891839,515120,3808634,962935,12999
TN,15-04-2021,delta7,620588,19424,175188,746368,47549,159
TN,15-04-2021,delta,95387,4176,45923,167379,7987,29
TN,16-04-2021,delta7,629654,22454,197093,801521,50557,169
TN,16-04-2021,total,20976696,896759,562878,3969605,971384,13032
TN,16-04-2021,delta,97201,4920,47758,160971,8449,33
TN,17-04-2021,total,21077500,902022,605837,4064944,980728,13071
TN,17-04-2021,delta,100804,5263,42959,95339,9344,39
TN,17-04-2021,delta7,645912,25765,214614,789618,53912,185
TN,18-04-2021,delta7,667504,29376,221386,775222,58017,205
TN,18-04-2021,delta,110130,5925,14215,26905,10723,42
TN,18-04-2021,total,21187630,907947,620052,4091849,991451,13113
TN,19-04-2021,delta,111590,6172,46730,56031,10941,44
TN,19-04-2021,delta7,696112,33209,235653,697231,62247,230
TN,19-04-2021,total,21299220,914119,666782,4147880,1002392,13157
TN,20-04-2021,delta,101329,6250,37905,39921,10986,48
TN,20-04-2021,delta7,714109,36170,251069,620359,66249,260
TN,20-04-2021,total,21400549,920369,704687,4187801,1013378,13205
TN,21-04-2021,total,21513210,927440,742450,4223499,1025059,13258
TN,21-04-2021,delta7,729102,39777,273253,582244,70111,288
TN,21-04-2021,delta,112661,7071,37763,35698,11681,53
TN,22-04-2021,total,21628863,934966,807443,4269535,1037711,13317
TN,22-04-2021,delta,115653,7526,64993,46036,12652,59
TN,22-04-2021,delta7,749368,43127,292323,460901,74776,318
TN,23-04-2021,delta,125593,8078,75604,54254,13776,78
TN,23-04-2021,total,21754456,943044,883047,4323789,1051487,13395
TN,23-04-2021,delta7,777760,46285,320169,354184,80103,363
TN,24-04-2021,delta7,802674,50164,345873,312157,85601,404
TN,24-04-2021,delta,125718,9142,68663,53312,14842,80
TN,24-04-2021,total,21880174,952186,951710,4377101,1066329,13475
TN,25-04-2021,total,22006472,963251,962896,4388488,1081988,13557
TN,25-04-2021,delta,126298,11065,11186,11387,15659,82
TN,25-04-2021,delta7,818842,55304,342844,296639,90537,444
TN,26-04-2021,total,22126656,976876,1043782,4440851,1097672,13651
TN,26-04-2021,delta7,827436,62757,377000,292971,95280,494
TN,26-04-2021,delta,120184,13625,80886,52363,15684,94
TN,27-04-2021,delta,121549,14043,86194,55264,15830,77
TN,27-04-2021,delta7,847656,70550,425289,308314,100124,523
TN,27-04-2021,total,22248205,990919,1129976,4496115,1113502,13728
TN,28-04-2021,delta,130042,15114,66924,48572,16665,98
TN,28-04-2021,total,22378247,1006033,1196900,4544687,1130167,13826
TN,28-04-2021,delta7,865037,78593,454450,321188,105108,568
TN,29-04-2021,delta,140589,15542,58926,45375,17897,107
TN,29-04-2021,total,22518836,1021575,1255826,4590062,1148064,13933
TN,29-04-2021,delta7,889973,86609,448383,320527,110353,616
TN,30-04-2021,delta7,907951,94538,429306,311658,115269,651
TN,30-04-2021,total,22662407,1037582,1312353,4635447,1166756,14046
TN,30-04-2021,delta,143571,16007,56527,45385,18692,113
TN,01-05-2021,delta7,933685,102560,410625,306192,120015,718
TN,01-05-2021,total,22813859,1054746,1362335,4683293,1186344,14193
TN,01-05-2021,delta,151452,17164,49982,47846,19588,147
TN,02-05-2021,total,22956942,1072322,1367098,4679186,1207112,14346
TN,02-05-2021,delta7,950470,109071,404202,290698,125124,789
TN,02-05-2021,delta,143083,17576,4763,-4107,20768,153
TN,03-05-2021,total,23097963,1090338,1417446,4705715,1228064,14468
TN,03-05-2021,delta,141021,18016,50348,26529,20952,122
TN,03-05-2021,delta7,971307,113462,373664,264864,130392,817
TN,04-05-2021,delta,140512,19112,41377,24307,21228,144
TN,04-05-2021,delta7,990270,118531,328847,233907,135790,884
TN,04-05-2021,total,23238475,1109450,1458823,4730022,1249292,14612
TN,05-05-2021,total,23393857,1129512,1496168,4753074,1272602,14779
TN,05-05-2021,delta7,1015610,123479,299268,208387,142435,953
TN,05-05-2021,delta,155382,20062,37345,23052,23310,167
TN,06-05-2021,total,23545987,1151058,1553407,4783045,1297500,14974
TN,06-05-2021,delta,152130,21546,57239,29971,24898,195
TN,06-05-2021,delta7,1027151,129483,297581,192983,149436,1041
TN,07-05-2021,delta,152812,22381,54639,31588,26465,197
TN,07-05-2021,total,23698799,1173439,1608046,4814633,1323965,15171
TN,07-05-2021,delta7,1036392,135857,295693,179186,157209,1125
TN,08-05-2021,total,23854797,1196549,1644773,4835514,1351362,15412
TN,08-05-2021,delta,155998,23110,36727,20881,27397,241
TN,08-05-2021,delta7,1040938,141803,282438,152221,165018,1219
TN,09-05-2021,total,24008587,1220064,1656733,4842616,1380259,15648
TN,09-05-2021,delta,153790,23515,11960,7102,28897,236
TN,09-05-2021,delta7,1051645,147742,289635,163430,173147,1302
TN,10-05-2021,delta7,1056857,150630,296729,167191,181173,1412
TN,10-05-2021,total,24154820,1240968,1714175,4872906,1409237,15880
TN,10-05-2021,delta,146233,20904,57442,30290,28978,232
TN,11-05-2021,delta7,1072456,150700,300357,172573,189217,1566
TN,11-05-2021,total,24310931,1260150,1759180,4902595,1438509,16178
TN,11-05-2021,delta,156111,19182,45005,29689,29272,298
TN,12-05-2021,total,24467287,1279658,1801679,4937244,1468864,16471
TN,12-05-2021,delta7,1073430,150146,305511,184170,196262,1692
TN,12-05-2021,delta,156356,19508,42499,34649,30355,293
TN,13-05-2021,delta,158129,19287,43064,40847,30621,297
TN,13-05-2021,delta7,1079429,147887,291336,195046,201985,1794
TN,13-05-2021,total,24625416,1298945,1844743,4978091,1499485,16768
TN,14-05-2021,delta,160042,20037,23749,27007,31892,288
TN,14-05-2021,total,24785458,1318982,1868492,5005098,1531377,17056
TN,14-05-2021,delta7,1086659,145543,260446,190465,207412,1885
TN,15-05-2021,total,24950403,1339887,1894071,5034258,1565035,17359
TN,15-05-2021,delta,164945,20905,25579,29160,33658,303
TN,15-05-2021,delta7,1095606,143338,249298,198744,213673,1947
TN,16-05-2021,total,25117215,1361204,1898439,5043505,1598216,17670
TN,16-05-2021,delta,166812,21317,4368,9247,33181,311
TN,16-05-2021,delta7,1108628,141140,241706,200889,217957,2022
TN,17-05-2021,total,25273492,1381690,1912112,5083368,1631291,18005
